75 0 2937.4066958135963,75 1 2935.1120145715286,75 2 2932.854916710669,75 3 2930.638613310381,75 4 2928.466243137223,75 5 2926.340858337114,75 6 2924.2654105038487,75 7 2922.2427372544284,75 8 2920.27554943736,75 9 2918.3664190937693,75 10 2916.517768282927,75 11 2914.731858873821,75 12 2913.010783392836,75 13 2911.3564570046697,75 14 2909.770610689599,75 15 2908.2547856653346,75 16 2906.8103290863346,75 17 2905.4383910377837,75 18 2904.1399228259033,75 19 2902.9156765510443,75 20 2901.7662059354075,75 21 2900.6918683635677,75 22 2899.692828081346,75 23 2898.7690604872655,75 24 2897.92035744096,75 25 2897.14633350456,75 26 2896.446433026368,75 27 2895.819937971085,75 28 2895.265976397404,75 29 2894.783531481983,75 30 2894.3714509885,75 31 2894.028457081618,75 32 2893.7531563881203,75 33 2893.544050211087,75 34 2893.399544807544,75 35 2893.3179616455204,75 36 2893.297547562576,75 37 2893.336484754519,75 38 2893.4329005301165,75 39 2893.584876774856,75 40 2893.7904590741623,75 41 2894.047665453848,75 42 2894.3544947027103,75 43 2894.708934249156,75 44 2895.108967570354,75 45 2895.5525811186467,75 46 2896.037770755737,75 47 2896.5625476905448,75 48 2897.1249439213766,75 49 2897.72301718745,75 50 2898.354855438577,75 51 2899.0185808351375,75 52 2899.7123532932847,75 53 2900.4343735926627,75 54 2901.182886065846,75 55 2901.9561808901726,75 56 2902.752596003765,75 57 2903.570518668297,75 58 2904.4083867014983,75 59 2905.264689402552,75 60 2906.1379681934895,75 61 2907.026816999338,75 62 2907.9298823893632,75 63 2908.8458635010643,75 64 2909.773511767857,75 65 2910.711630470522,75 66 2911.659074131536,75 67 2912.6147477704567,75 68 2913.577606037464,75 69 2914.5466522411334,75 70 2915.5209372854424,75 71 2916.4995585299753,75 72 2917.4816585862313,75 73 2918.4664240619427,75 74 2919.453084264289,75 75 2920.4409098719952,75 76 2921.429211585332,75 77 2922.4173387622086,75 78 2923.404678047711,75 79 2924.390652003655,75 80 2925.37471774401,75 81 2926.356365581364,75 82 2927.3351176889632,75 83 2928.310526782276,75 84 2929.2821748234865,75 85 2930.2496717518397,75 86 2931.212654242282,75 87 2932.1707844944335,75 88 2933.1237490535677,75 89 2934.071257664897,75 90 2935.0130421622,75 91 2935.948855391485,75 92 2936.8784701702184,75 93 2937.801678282345,75 94 2938.7182895091955,75 95 2939.628130696157,75 96 2940.5310448548767,75 97 2941.426890300594,75 98 2942.315539824111,75 99 2943.1968798978182,
76 0 2938.8735404370123,76 1 2936.6484687024486,76 2 2934.4596752954526,76 3 2932.310184146065,76 4 2930.2029508161504,76 5 2928.1408494075968,76 6 2926.1266598188454,76 7 2924.1630554657386,76 8 2922.2525915788156,76 9 2920.3976941835153,76 10 2918.600649862545,76 11 2916.8635963908287,76 12 2915.1885143233394,76 13 2913.5772196047697,76 14 2912.0313572577156,76 15 2910.5523961930244,76 16 2909.1416251724763,76 17 2907.8001499402576,76 18 2906.528891525971,76 19 2905.3285857086,76 20 2904.1997836179003,76 21 2903.142853437599,76 22 2902.1579831635468,76 23 2901.2451843598537,76 24 2900.4042968471617,76 25 2899.6349942495917,76 26 2898.936790320793,76 27 2898.3090459646737,76 28 2897.750976863152,76 29 2897.2616616212604,76 30 2896.8400503393623,76 31 2896.4849735228977,76 32 2896.1951512418896,76 33 2895.9692024552774,76 34 2895.805654418973,76 35 2895.702952101027,76 36 2895.659467532534,76 37 2895.673509028614,76 38 2895.7433302198565,76 39 2895.8671388409634,76 40 2896.0431052297495,76 41 2896.269370496136,76 42 2896.544054327115,76 43 2896.865262399885,76 44 2897.2310933812782,76 45 2897.639645497266,76 46 2898.089022661585,76 47 2898.5773401574247,76 48 2899.1027298705835,76 49 2899.6633450765294,76 50 2900.2573647873846,76 51 2900.882997668007,76 52 2901.5384855330535,76 53 2902.2221064392174,76 54 2902.9321773887345,76 55 2903.6670566617618,76 56 2904.4251457964583,76 57 2905.2048912364103,76 58 2906.004785665641,76 59 2906.823369051753,76 60 2907.659229417816,76 61 2908.5110033634865,76 62 2909.3773763555546,76 63 2910.2570828076286,76 64 2911.1489059681203,76 65 2912.0516776349796,76 66 2912.964277714876,76 67 2913.8856336436943,76 68 2914.81471968432,76 69 2915.7505561168086,76 70 2916.6922083350837,76 71 2917.638785863401,76 72 2918.5894413048686,76 73 2919.543369233425,76 74 2920.499805039783,76 75 2921.458023740959,76 76 2922.4173387622086,76 77 2923.3771006993734,76 78 2924.3366960688854,76 79 2925.295546051952,76 80 2926.2531052387844,76 81 2927.208860378058,76 82 2928.162329136234,76 83 2929.113058870787,76 84 2930.060625420885,76 85 2931.004631918579,76 86 2931.9447076231277,76 87 2932.8805067806816,76 88 2933.8117075111663,76 89 2934.738010723898,76 90 2935.6591390631293,76 91 2936.574835884472,76 92 2937.484864262884,76 93 2938.38900603269,76 94 2939.2870608599032,76 95 2940.1788453469535,76 96 2941.064192169746,76 97 2941.9429492468807,76 98 2942.814978940683,76 99 2943.680157289667,
77 0 2940.3057667480034,77 1 2938.1472309800906,77 2 2936.0237245045605,77 3 2933.9380974085298,77 4 2931.893135122279,77 5 2929.891546425405,77 6 2927.9359517754174,77 7 2926.0288720620824,77 8 2924.1727178873207,77 9 2922.369779465417,77 10 2920.622217231933,77 11 2918.9320532419315,77 12 2917.301163429204,77 13 2915.731270788251,77 14 2914.223939529983,77 15 2912.7805702506575,77 16 2911.4023961417774,77 17 2910.0904802565633,77 18 2908.8457138366093,77 19 2907.6688156905207,77 20 2906.56033260491,77 21 2905.520640757436,77 22 2904.549948091487,77 23 2903.648297603148,77 24 2902.8155714830204,77 25 2902.051496048606,77 26 2901.355647397286,77 27 2900.7274577054777,77 28 2900.166222096335,77 29 2899.671105996356,77 30 2899.2411529004644,77 31 2898.8752924653654,77 32 2898.572348852377,77 33 2898.3310492430915,77 34 2898.1500324543845,77 35 2898.0278575830466,77 36 2897.9630126146913,77 37 2897.9539229365055,77 38 2897.998959698617,77 39 2898.096447974342,77 40 2898.2446746752316,77 41 2898.4418961824886,77 42 2898.686345661985,77 43 2898.976240035636,77 44 2899.3097865872023,77 45 2899.685189185705,77 46 2900.100654114402,77 47 2900.5543954977993,77 48 2901.044640323231,77 49 2901.5696330573132,77 50 2902.127639860955,77 51 2902.7169524095575,77 52 2903.3358913276625,77 53 2903.982809249529,77 54 2904.656093519003,77 55 2905.354168543587,77 56 2906.075497818842,77 57 2906.8185856401856,77 58 2907.581978519824,77 59 2908.3642663269784,77 60 2909.16408316974,77 61 2909.980108036955,77 62 2910.8110652183154,77 63 2911.65572452058,77 64 2912.5129012973725,77 65 2913.381456309508,77 66 2914.2602954321455,77 67 2915.1483692244037,77 68 2916.0446723763084,77 69 2916.9482430471994,77 70 2917.858162108887,77 71 2918.7735523060737,77 72 2919.6935773456967,77 73 2920.617440926076,77 74 2921.544385715935,77 75 2922.4736922925695,77 76 2923.404678047711,77 77 2924.3366960688854,77 78 2925.269134003352,77 79 2926.2014129110917,77 80 2927.1329861126164,77 81 2928.063338036827,77 82 2928.9919830735644,77 83 2929.9184644349593,77 84 2930.842353029245,77 85 2931.763246350165,77 86 2932.680767384772,77 87 2933.5945635419635,77 88 2934.504305603761,77 89 2935.4096867010417,77 90 2936.3104213150727,77 91 2937.2062443059936,77 92 2938.096909969105,77 93 2938.9821911196095,77 94 2939.861878206261,77 95 2940.7357784542005,77 96 2941.603715037085,77 97 2942.465526278482,77 98 2943.3210648824033,77 99 2944.1701971926936,
78 0 2941.7045144972158,78 1 2939.609617093964,78 2 2937.548553296119,78 3 2935.524011545151,78 4 2933.53861911707,78 5 2931.5949311212767,78 6 2929.69541979799,78 7 2927.8424642063587,78 8 2926.038340392261,78 9 2924.285212120268,78 10 2922.585122248626,78 11 2920.9399848192124,78 12 2919.3515779265945,78 13 2917.821537421565,78 14 2916.3513514950287,78 15 2914.942356178089,78 16 2913.5957317837615,78 17 2912.3125003051136,78 18 2911.0935237740455,78 19 2909.939503574463,78 20 2908.850980693533,78 21 2907.8283368851535,78 22 2906.871796710853,78 23 2905.9814304152364,78 24 2905.1571575858943,78 25 2904.398751541393,78 26 2903.705844385822,78 27 2903.077932664173,78 28 2902.514383549769,78 29 2902.0144414929673,78 30 2901.577235259346,78 31 2901.201785285619,78 32 2900.8870112824125,78 33 2900.631740014808,78 34 2900.4347131940262,78 35 2900.2945954168185,78 36 2900.2099820928033,78 37 2900.179407304141,78 38 2900.2013515464764,78 39 2900.274249304817,78 40 2900.3964964229244,78 41 2900.5664572298306,78 42 2900.782471392056,78 43 2901.042860465017,78 44 2901.345934121919,78 45 2901.6899960429837,78 46 2902.0733494522383,78 47 2902.494302293168,78 48 2902.951172038303,78 49 2903.4422901313064,78 50 2903.9660060632596,78 51 2904.520691087643,78 52 2905.104741580992,78 53 2905.716582058376,78 54 2906.354667854656,78 55 2907.0174874840427,78 56 2907.703564691696,78 57 2908.4114602121163,78 58 2909.139773249795,78 59 2909.8871426981173,78 60 2910.652248112799,78 61 2911.4338104562885,78 62 2912.2305926294857,78 63 2913.0413998069957,78 64 2913.865079591809,78 65 2914.700522004879,78 66 2915.5466593246183,78 67 2916.4024657907335,78 68 2917.2669571862275,78 69 2918.1391903107233,78 70 2919.0182623575915,78 71 2919.9033102066364,78 72 2920.793509643405,78 73 2921.688074515426,78 74 2922.586255835028,78 75 2923.4873408376143,78 76 2924.390652003655,78 77 2925.295546051952,78 78 2926.2014129110917,78 79 2927.107674675415,78 80 2928.0137845512227,78 81 2928.9192257983714,78 82 2929.8235106719426,78 83 2930.72617936809,78 84 2931.6267989777953,78 85 2932.5249624517596,78 86 2933.4202875792985,78 87 2934.3124159837243,78 88 2935.201012136346,78 89 2936.0857623909174,78 90 2936.9663740400583,78 91 2937.842574394925,78 92 2938.7141098891466,78 93 2939.580745207841,78 94 2940.442262442324,78 95 2941.2984602709275,78 96 2942.149153166222,78 97 2942.9941706287523,78 98 2943.833356447307,78 99 2944.666567985601,
79 0 2943.0708785417705,79 1 2941.036885581285,79 2 2939.035581337236,79 3 2937.069503799061,79 4 2935.1411330749734,79 5 2933.252881289595,79 6 2931.407082758099,79 7 2929.6059845191917,79 8 2927.8517373063733,79 9 2926.146387032945,79 10 2924.491866861186,79 11 2922.8899899200655,79 12 2921.3424427289274,79 13 2919.850779376859,79 14 2918.416416499128,79 15 2917.0406290831934,79 16 2915.724547127645,79 17 2914.469153168048,79 18 2913.275280674317,79 19 2912.143613314986,79 20 2911.0746850748355,79 21 2910.068881203809,79 22 2909.1264399672496,79 23 2908.2474551601576,79 24 2907.4318793417324,79 25 2906.6795277407473,79 26 2905.990082777537,79 27 2905.3630991445457,79 28 2904.798009384426,79 29 2904.294129902713,79 30 2903.8506673509974,79 31 2903.466725316321,79 32 2903.141311253068,79 33 2902.8733435950107,79 34 2902.6616589871464,79 35 2902.5050195795952,79 36 2902.4021203289167,79 37 2902.3515962557735,79 38 2902.352029611715,79 39 2902.4019569120096,79 40 2902.499875795729,79 41 2902.6442516786906,79 42 2902.8335241692726,79 43 2903.066113221491,79 44 2903.340425004011,79 45 2903.6548574678764,79 46 2904.0078055997046,79 47 2904.3976663507888,79 48 2904.8228432360593,79 49 2905.281750600007,79 50 2905.7728175496486,79 51 2906.2944915572257,79 52 2906.8452417376548,79 53 2907.423561807865,79 54 2908.0279727368747,79 55 2908.65702509701,79 56 2909.309301127919,79 57 2909.983416526024,79 58 2910.6780219728626,79 59 2911.39180441634,79 60 2912.1234881192936,79 61 2912.8718354900006,79 62 2913.635647709313,79 63 2914.413765169028,79 64 2915.205067735929,79 65 2916.008474855618,79 66 2916.822945509895,79 67 2917.647478040988,79 68 2918.481109855436,79 69 2919.322917019856,79 70 2920.1720137602597,79 71 2921.0275518759695,79 72 2921.8887200785434,79 73 2922.754743265502,79 74 2923.6248817380183,79 75 2924.498430371072,79 76 2925.37471774401,79 77 2926.2531052387844,79 78 2927.1329861126164,79 79 2928.0137845512227,79 80 2928.8949547082398,79 81 2929.7759797359317,79 82 2930.6563708118097,79 83 2931.5356661653013,79 84 2932.41343010819,79 85 2933.2892520721384,79 86 2934.1627456561973,79 87 2935.0335476869013,79 88 2935.9013172931604,79 89 2936.765734997907,79 90 2937.6265018281233,79 91 2938.4833384446806,79 92 2939.3359842931204,79 93 2940.1841967763326,79 94 2941.0277504498863,79 95 2941.8664362405725,79 96 2942.7000606885813,79 97 2943.5284452135757,79 98 2944.3514254048087,79 99 2945.168850335301,
80 0 2944.4059106472896,80 1 2942.4302406281327,80 2 2940.4861628021677,80 3 2938.576074990969,80 4 2936.702320224318,80 5 2934.867177452604,80 6 2933.072852515443,80 7 2931.3214694401104,80 8 2929.6150621408774,80 9 2927.9555665867233,80 10 2926.3448135004437,80 11 2924.784521646808,80 12 2923.2762917612827,80 13 2921.821601164029,80 14 2920.421799096529,80 15 2919.0781028103634,80 16 2917.7915944295887,80 17 2916.563218599882,80 18 2915.393780929328,80 19 2914.2839472175583,80 20 2913.234243462016,80 21 2912.24505662254,80 22 2911.316636118394,80 23 2910.449096025316,80 24 2909.6424179343285,80 25 2908.896454428874,80 26 2908.210933132502,80 27 2907.585461275709,80 28 2907.01953072783,80 29 2906.512523437869,80 30 2906.0637172270453,80 31 2905.6722918754367,80 32 2905.3373354454134,80 33 2905.0578507855653,80 34 2904.832762160459,80 35 2904.6609219536567,80 36 2904.5411173940993,80 37 2904.4720772589258,80 38 2904.452478509151,80 39 2904.4809528181822,80 40 2904.5560929569265,80 41 2904.67645900307,80 42 2904.840584346024,80 43 2905.0469814629278,80 44 2905.294147444887,80 45 2905.5805692563918,80 46 2905.904728714358,80 47 2906.2651071766873,80 48 2906.6601899333605,80 49 2907.0884702960675,80 50 2907.5484533850845,80 51 2908.03865961456,80 52 2908.5576278796057,80 53 2909.103918450526,80 54 2909.6761155812683,80 55 2910.272829840602,80 56 2910.8927001758325,80 57 2911.5343957198256,80 58 2912.196617352975,80 59 2912.878099032359,80 60 2913.5776089007736,80 61 2914.293950188635,80 62 2915.0259619218764,80 63 2915.7725194490054,80 64 2916.532534800349,80 65 2917.304956892363,80 66 2918.0887715895924,80 67 2918.8830016364814,80 68 2919.686706470879,80 69 2920.498981930589,80 70 2921.3189598638305,80 71 2922.145807653946,80 72 2922.9787276681614,80 73 2923.816956639641,80 74 2924.6597649915216,80 75 2925.5064561110444,80 76 2926.356365581364,80 77 2927.208860378058,80 78 2928.063338036827,80 79 2928.9192257983714,80 80 2929.7759797359317,80 81 2930.6330838704907,80 82 2931.4900492782003,80 83 2932.346413194156,80 84 2933.201738116219,80 85 2934.0556109122394,80 86 2934.9076419336243,80 87 2935.7574641378965,80 88 2936.604732222551,80 89 2937.44912177224,80 90 2938.290328421025,80 91 2939.1280670312176,80 92 2939.962070890058,80 93 2940.792090925315,80 94 2941.6178949406644,80 95 2942.439266871541,80 96 2943.2560060620067,80 97 2944.0679265630192,80 98 2944.8748564523717,80 99 2945.6766371764397,
81 0 2945.71062124623,81 1 2943.7908347342536,81 2 2941.9015899407086,81 3 2940.045153978406,81 4 2938.223742074693,81 5 2936.439509023473,81 6 2934.6945408746674,81 7 2932.990846927109,81 8 2931.33035208851,81 9 2929.7148896629437,81 10 2928.146194622328,81 11 2926.6258974136144,81 12 2925.1555183479536,81 13 2923.7364626121307,81 14 2922.3700159359705,81 15 2921.0573409426293,81 16 2919.7994742014,81 17 2918.5973239954537,81 18 2917.451668809531,81 19 2916.363156535367,81 20 2915.332304385577,81 21 2914.3594994999953,81 22 2913.4450002220906,81 23 2912.5889380172634,81 24 2911.7913199995132,81 25 2911.0520320283063,81 26 2910.3708423334624,81 27 2909.747405622588,81 28 2909.181267622934,81 29 2908.6718700077445,81 30 2908.2185556558898,81 31 2907.820574193123,81 32 2907.4770877633987,81 33 2907.1871769794216,81 34 2906.949847002866,81 35 2906.764033706466,81 36 2906.628609872352,81 37 2906.5423913836094,81 38 2906.5041433688048,81 39 2906.5125862624336,81 40 2906.5664017473864,81 41 2906.6642385490213,81 42 2906.804718053796,81 43 2906.9864397289125,81 44 2907.207986322819,81 45 2907.467928829737,81 46 2907.7648312046326,81 47 2908.0972548181007,81 48 2908.463762643533,81 49 2908.8629231716677,81 50 2909.2933140501304,81 51 2909.7535254478685,81 52 2910.24216314645,81 53 2910.7578513620824,81 54 2911.2992353038294,81 55 2911.864983474925,81 56 2912.4537897253367,81 57 2913.0643750646973,81 58 2913.6954892456138,81 59 2914.345912127996,81 60 2915.014454835536,81 61 2915.6999607158464,81 62 2916.4013061159485,81 63 2917.1174009849265,81 64 2917.8471893155074,81 65 2918.5896494362605,81 66 2919.343794165871,81 67 2920.10867084072,81 68 2920.8833612266403,81 69 2921.6669813253698,81 70 2922.458681085807,81 71 2923.2576440297084,81 72 2924.063086801041,81 73 2924.8742586476683,81 74 2925.6904408436076,81 75 2926.510946059563,81 76 2927.3351176889632,81 77 2928.162329136234,81 78 2928.9919830735644,81 79 2929.8235106719426,81 80 2930.6563708118097,81 81 2931.4900492782003,81 82 2932.3240579448575,81 83 2933.157933951386,81 84 2933.9912388771518,81 85 2934.8235579152188,81 86 2935.654499049352,81 87 2936.4836922367263,81 88 2937.310788598728,81 89 2938.1354596219203,81 90 2938.9573963710277,81 91 2939.776308715492,81 92 2940.591924571004,81 93 2941.4039891571438,81 94 2942.212264272117,81 95 2943.0165275853833,81 96 2943.816571948815,81 97 2944.612204726908,81 98 2945.4032471463897,81 99 2946.189533665497,
82 0 2946.9859811472684,82 1 2945.1197712458056,82 2 2943.283096430924,82 3 2941.478101816268,82 4 2939.706883364425,82 5 2937.9714800111315,82 6 2936.273866009665,82 7 2934.6159435545796,82 8 2932.999535741892,82 9 2931.4263799199516,82 10 2929.898121481657,82 11 2928.416308144486,82 12 2926.982384759959,82 13 2925.5976886888666,82 14 2924.263445772754,82 15 2922.9807669261554,82 16 2921.7506453676215,82 17 2920.5739545011784,82 18 2919.4514464533027,82 19 2918.383751264075,82 20 2917.371376724885,82 21 2916.414708849039,82 22 2915.5140129559513,82 23 2914.6694353443554,82 24 2913.881005525153,82 25 2913.1486389803376,82 26 2912.472140410724,82 27 2911.8512074321575,82 28 2911.2854346774648,82 29 2910.7743182595646,82 30 2910.3172605499603,82 31 2909.9135752262405,82 32 2909.562492542167,82 33 2909.2631647744447,82 34 2909.014671801237,82 35 2908.816026768937,82 36 2908.666181805539,82 37 2908.5640337410964,82 38 2908.508429798219,82 39 2908.4981732182223,82 40 2908.5320287914,82 41 2908.608728262839,82 42 2908.726975588259,82 43 2908.885452017395,82 44 2909.0828209854985,82 45 2909.3177327965304,82 46 2909.588829084511,82 47 2909.8947470422795,82 48 2910.2341234095807,82 49 2910.605598214863,82 50 2911.0078182675206,82 51 2911.4394403994215,82 52 2911.89913445652,82 53 2912.385586043123,82 54 2912.8974990229144,82 55 2913.4335977822293,82 56 2913.9926292622577,82 57 2914.5733647678676,82 58 2915.1746015615663,82 59 2915.795164251823,82 60 2916.4339059854647,82 61 2917.0897094543247,82 62 2917.761487726489,82 63 2918.448184912749,82 64 2919.148776678827,82 65 2919.8622706139568,82 66 2920.5877064662686,82 67 2921.324156255216,82 68 2922.07072427107,82 69 2922.826546971159,82 70 2923.5907927822614,82 71 2924.362661818099,82 72 2925.1413855205533,82 73 2925.926226232788,82 74 2926.7164767119916,82 75 2927.5114595890914,82 76 2928.310526782276,82 77 2929.113058870787,82 78 2929.9184644349593,82 79 2930.72617936809,82 80 2931.5356661653013,82 81 2932.346413194156,82 82 2933.157933951386,82 83 2933.9697663097504,82 84 2934.7814717586484,82 85 2935.592634641822,82 86 2936.4028613950973,82 87 2937.2117797868927,82 88 2938.0190381638636,82 89 2938.8243047038372,82 90 2939.627266677913,82 91 2940.4276297234005,82 92 2941.2251171290227,82 93 2942.019469133627,82 94 2942.8104422394863,82 95 2943.5978085410484,82 96 2944.3813550699006,82 97 2945.1608831565313,82 98 2945.9362078093654,82 99 2946.7071571114147,
83 0 2948.2329231919616,83 1 2946.418106760799,83 2 2944.6318605295933,83 3 2942.876215640769,83 4 2941.153156658723,83 5 2939.4646143057266,83 6 2937.812458402053,83 7 2936.1984910635106,83 8 2934.6244402076704,83 9 2933.0919534174923,83 10 2931.6025922079066,83 11 2930.157826737125,83 12 2928.7590310001965,83 13 2927.4074785375833,83 14 2926.104338686425,83 15 2924.8506733967406,83 16 2923.6474346291975,83 17 2922.4954623453355,83 18 2921.395483095325,83 19 2920.348109202615,83 20 2919.353838539259,83 21 2918.4130548802614,83 22 2917.526028820281,83 23 2916.692919231244,83 24 2915.913775235117,83 25 2915.1885386622807,83 26 2914.5170469625255,83 27 2913.8990365329346,83 28 2913.3341464245887,83 29 2912.821922388309,83 30 2912.3618212184756,83 31 2911.9532153532473,83 32 2911.595397689395,83 33 2911.287586570258,83 34 2911.0289309060686,83 35 2910.8185153871054,83 36 2910.6553657515824,83 37 2910.53845407208,83 38 2910.4667040263566,83 39 2910.438996120731,83 40 2910.4541728366867,83 41 2910.5110436739274,83 42 2910.60839006585,83 43 2910.744970146031,83 44 2910.9195233471246,83 45 2911.1307748161853,83 46 2911.377439633077,83 47 2911.658226821153,83 48 2911.9718431417996,83 49 2912.316996666707,83 50 2912.692400123898,83 51 2913.096774015498,83 52 2913.528849507056,83 53 2913.9873710898833,83 54 2914.471099019348,83 55 2914.978811533384,83 56 2915.5093068566157,83 57 2916.061404996492,83 58 2916.6339493386636,83 59 2917.225808049517,83 60 2917.8358752943413,83 61 2918.4630722800275,83 62 2919.1063481315227,83 63 2919.764680611433,83 64 2920.4370766923175,83 65 2921.1225729911916,83 66 2921.820236075745,83 67 2922.5291626516023,83 68 2923.248479639828,83 69 2923.9773441535954,83 70 2924.7149433826976,83 71 2925.4604943942363,83 72 2926.213243857535,83 73 2926.972467700919,83 74 2927.7374707076474,83 75 2928.5075860579254,83 76 2929.2821748234865,83 77 2930.060625420885,83 78 2930.842353029245,83 79 2931.6267989777953,83 80 2932.41343010819,83 81 2933.201738116219,83 82 2933.9912388771518,83 83 2934.7814717586484,83 84 2935.571998924802,83 85 2936.3624046345813,83 86 2937.1522945376637,83 87 2937.9412949703137,83 88 2938.729052253749,83 89 2939.515231997147,83 90 2940.2995184072206,83 91 2941.0816136060776,83 92 2941.8612369588604,83 93 2942.638124412479,83 94 2943.4120278465607,83 95 2944.182714437609,83 96 2944.9499660371553,83 97 2945.713578564617,83 98 2946.473361415398,83 99 2947.229136884672,
84 0 2949.452343856139,84 1 2947.6868534122186,84 2 2945.9490080330415,84 3 2944.2407322970694,84 4 2942.56390662638,84 5 2940.920360579851,84 6 2939.3118663358755,84 7 2937.740132412442,84 8 2936.206797670713,84 9 2934.713425645934,84 10 2933.261499246641,84 11 2931.8524158598266,84 12 2930.4874828958914,84 13 2929.1679138030063,84 14 2927.894824575983,84 15 2926.66923077995,84 16 2925.492045104093,84 17 2924.364075455683,84 18 2923.2860235993808,84 19 2922.2584843417703,84 20 2921.281945256036,84 21 2920.3567869369035,84 22 2919.4832837714066,84 23 2918.6616052067825,84 24 2917.891817492888,84 25 2917.1738858730746,84 26 2916.5076771943504,84 27 2915.8929629050676,84 28 2915.3294224062756,84 29 2914.8166467211677,84 30 2914.3541424459354,84 31 2913.941335944588,84 32 2913.577577750074,84 33 2913.2621471341963,84 34 2912.9942568093593,84 35 2912.7730577261646,84 36 2912.5976439320757,84 37 2912.467057457935,84 38 2912.3802932009194,84 39 2912.3363037744894,84 40 2912.334004298034,84 41 2912.372277101235,84 42 2912.4499763204653,84 43 2912.5659323670043,84 44 2912.7189562492354,84 45 2912.907843733394,84 46 2913.1313793298214,84 47 2913.3883400939067,84 48 2913.677499233157,84 49 2913.9976295138895,84 50 2914.3475064629965,84 51 2914.7259113620944,84 52 2915.1316340330422,84 53 2915.5634754153666,84 54 2916.0202499375305,84 55 2916.500787685223,84 56 2917.003936370969,84 57 2917.5285631103256,84 58 2918.0735560106996,84 59 2918.6378255796,84 60 2919.220305959635,84 61 2919.8199559980426,84 62 2920.4357601588886,84 63 2921.066729286302,84 64 2921.711901227256,84 65 2922.370341322513,84 66 2923.04114277429,84 67 2923.7234268991747,84 68 2924.4163432746905,84 69 2925.1190697877096,84 70 2925.8308125927206,84 71 2926.550805987698,84 72 2927.2783122150254,84 73 2928.0126211946504,84 74 2928.753050196295,84 75 2929.4989434572417,84 76 2930.2496717518397,84 77 2931.004631918579,84 78 2931.763246350165,84 79 2932.5249624517596,84 80 2933.2892520721384,84 81 2934.0556109122394,84 82 2934.8235579152188,84 83 2935.592634641822,84 84 2936.3624046345813,84 85 2937.132452774053,84 86 2937.902384630024,84 87 2938.671825810373,84 88 2939.44042130997,84 89 2940.207834861837,84 90 2940.9737482924893,84 91 2941.737860883215,84 92 2942.499888738843,84 93 2943.2595641653547,84 94 2944.016635057534,84 95 2944.7708642976913,84 96 2945.522029166341,84 97 2946.2699207655987,84 98 2947.014343455907,84 99 2947.7551143066103,
85 0 2950.6451047944806,85 1 2948.926981033991,85 2 2947.235615060326,85 3 2945.57283172941,85 4 2943.940414020445,85 5 2942.3400968374117,85 6 2940.7735609865326,85 7 2939.242427372804,85 8 2937.7482514571416,85 9 2936.292518013616,85 10 2934.8766362237156,85 11 2933.5019351415954,85 12 2932.169659560859,85 13 2930.8809663097036,85 14 2929.636920997209,85 15 2928.4384952292817,85 16 2927.2865643083123,85 17 2926.1819054260673,85 18 2925.125196354754,85 19 2924.1170146366107,85 20 2923.157837267956,85 21 2922.2480408692786,85 22 2921.387902328888,85 23 2920.5775999038024,85 24 2919.8172147580176,85 25 2919.1067329151433,85 26 2918.4460475995807,85 27 2917.834961938022,85 28 2917.273191991062,85 29 2916.7603700831482,85 30 2916.2960483979627,85 31 2915.8797028055815,85 32 2915.5107368874433,85 33 2915.188486125206,85 34 2914.912222219965,85 35 2914.681157509072,85 36 2914.494449448793,85 37 2914.3512051323623,85 38 2914.2504858145053,85 39 2914.191311415219,85 40 2914.1726649774682,85 41 2914.193497055458,85 42 2914.2527300121933,85 43 2914.3492622071994,85 44 2914.4819720574123,85 45 2914.649721956384,85 46 2914.851362039104,85 47 2915.085733781763,85 48 2915.351673427809,85 49 2915.6480152335325,85 50 2915.973594528236,85 51 2916.3272505857276,85 52 2916.7078293054556,85 53 2917.114185703043,85 54 2917.545186211293,85 55 2917.9997107939453,85 56 2918.4766548754837,85 57 2918.974931091256,85 58 2919.493470862969,85 59 2920.031225805268,85 60 2920.587168969761,85 61 2921.160295933221,85 62 2921.7496257371427,85 63 2922.354201686053,85 64 2922.9730920121924,85 65 2923.6053904142714,85 66 2924.250216478067,85 67 2924.906715986589,85 68 2925.5740611274714,85 69 2926.2514506051275,85 70 2926.9381096650172,85 71 2927.6332900372217,85 72 2928.3362698062124,85 73 2929.0463532135354,85 74 2929.762870399789,85 75 2930.4851770920063,85 76 2931.212654242282,85 77 2931.9447076231277,85 78 2932.680767384772,85 79 2933.4202875792985,85 80 2934.1627456561973,85 81 2934.9076419336243,85 82 2935.654499049352,85 83 2936.4028613950973,85 84 2937.1522945376637,85 85 2937.902384630024,85 86 2938.6527378152537,85 87 2939.4029796259238,85 88 2940.152754381389,85 89 2940.9017245851264,85 90 2941.6495703241053,85 91 2942.3959886719394,85 92 2943.140693097418,85 93 2943.8834128798085,85 94 2944.6238925321663,85 95 2945.361891233747,85 96 2946.097182272452,85 97 2946.829552498136,85 98 2947.5588017874443,85 99 2948.284742520782,
